,month,town,resale_price
152800,2015-05-01,ANG MO KIO,300000
152801,2015-05-01,ANG MO KIO,305000
152802,2015-05-01,ANG MO KIO,305000
152803,2015-05-01,ANG MO KIO,306000
152804,2015-05-01,ANG MO KIO,308000
152805,2015-05-01,ANG MO KIO,308000
152806,2015-05-01,ANG MO KIO,308000
152807,2015-05-01,ANG MO KIO,308000
152808,2015-05-01,ANG MO KIO,310000
152809,2015-05-01,ANG MO KIO,315000
152810,2015-05-01,ANG MO KIO,318000
152811,2015-05-01,ANG MO KIO,320000
152812,2015-05-01,ANG MO KIO,320000
152813,2015-05-01,ANG MO KIO,320000
152814,2015-05-01,ANG MO KIO,320000
152815,2015-05-01,ANG MO KIO,320000
152816,2015-05-01,ANG MO KIO,323000
152817,2015-05-01,ANG MO KIO,325000
152818,2015-05-01,ANG MO KIO,328000
152819,2015-05-01,ANG MO KIO,328000
152820,2015-05-01,ANG MO KIO,330000
152821,2015-05-01,ANG MO KIO,335000
152822,2015-05-01,ANG MO KIO,336000
152823,2015-05-01,ANG MO KIO,340000
152824,2015-05-01,ANG MO KIO,340000
152825,2015-05-01,ANG MO KIO,340000
152826,2015-05-01,ANG MO KIO,345000
152827,2015-05-01,ANG MO KIO,350000
152828,2015-05-01,ANG MO KIO,360000
152829,2015-05-01,ANG MO KIO,360000
152830,2015-05-01,ANG MO KIO,365000
152831,2015-05-01,ANG MO KIO,375000
152832,2015-05-01,ANG MO KIO,380000
152833,2015-05-01,ANG MO KIO,390000
152834,2015-05-01,ANG MO KIO,398000
152835,2015-05-01,ANG MO KIO,400000
152836,2015-05-01,ANG MO KIO,400000
152837,2015-05-01,ANG MO KIO,408000
152838,2015-05-01,ANG MO KIO,414000
152839,2015-05-01,ANG MO KIO,415888
152840,2015-05-01,ANG MO KIO,420000
152841,2015-05-01,ANG MO KIO,445000
152842,2015-05-01,ANG MO KIO,450000
152843,2015-05-01,ANG MO KIO,457500
152844,2015-05-01,ANG MO KIO,463000
152845,2015-05-01,ANG MO KIO,465000
152846,2015-05-01,ANG MO KIO,472000
152847,2015-05-01,ANG MO KIO,478888
152848,2015-05-01,ANG MO KIO,500000
152849,2015-05-01,ANG MO KIO,536000
152850,2015-05-01,ANG MO KIO,576388
152851,2015-05-01,ANG MO KIO,600000
152852,2015-05-01,ANG MO KIO,610000
152853,2015-05-01,ANG MO KIO,633000
152854,2015-05-01,ANG MO KIO,490000
152855,2015-05-01,ANG MO KIO,550000
152856,2015-05-01,ANG MO KIO,568000
152857,2015-05-01,ANG MO KIO,640000
152858,2015-05-01,ANG MO KIO,640000
152859,2015-05-01,ANG MO KIO,640888
152860,2015-05-01,ANG MO KIO,680000
152861,2015-05-01,ANG MO KIO,750000
152862,2015-05-01,ANG MO KIO,835000
154335,2015-06-01,ANG MO KIO,230000
154336,2015-06-01,ANG MO KIO,275000
154337,2015-06-01,ANG MO KIO,278000
154338,2015-06-01,ANG MO KIO,280000
154339,2015-06-01,ANG MO KIO,283000
154340,2015-06-01,ANG MO KIO,283888
154341,2015-06-01,ANG MO KIO,286000
154342,2015-06-01,ANG MO KIO,290000
154343,2015-06-01,ANG MO KIO,290000
154344,2015-06-01,ANG MO KIO,290000
154345,2015-06-01,ANG MO KIO,295000
154346,2015-06-01,ANG MO KIO,295000
154347,2015-06-01,ANG MO KIO,295000
154348,2015-06-01,ANG MO KIO,298000
154349,2015-06-01,ANG MO KIO,300000
154350,2015-06-01,ANG MO KIO,300000
154351,2015-06-01,ANG MO KIO,300000
154352,2015-06-01,ANG MO KIO,300888
154353,2015-06-01,ANG MO KIO,301888
154354,2015-06-01,ANG MO KIO,303000
154355,2015-06-01,ANG MO KIO,305000
154356,2015-06-01,ANG MO KIO,305000
154357,2015-06-01,ANG MO KIO,305000
154358,2015-06-01,ANG MO KIO,306000
154359,2015-06-01,ANG MO KIO,307000
154360,2015-06-01,ANG MO KIO,308000
154361,2015-06-01,ANG MO KIO,310000
154362,2015-06-01,ANG MO KIO,310000
154363,2015-06-01,ANG MO KIO,312000
154364,2015-06-01,ANG MO KIO,316000
154365,2015-06-01,ANG MO KIO,318000
154366,2015-06-01,ANG MO KIO,320000
154367,2015-06-01,ANG MO KIO,320000
154368,2015-06-01,ANG MO KIO,320000
154369,2015-06-01,ANG MO KIO,320000
154370,2015-06-01,ANG MO KIO,320000
154371,2015-06-01,ANG MO KIO,320000
154372,2015-06-01,ANG MO KIO,325000
154373,2015-06-01,ANG MO KIO,328000
154374,2015-06-01,ANG MO KIO,333000
154375,2015-06-01,ANG MO KIO,335000
154376,2015-06-01,ANG MO KIO,335000
154377,2015-06-01,ANG MO KIO,337000
154378,2015-06-01,ANG MO KIO,337000
154379,2015-06-01,ANG MO KIO,338000
154380,2015-06-01,ANG MO KIO,355000
154381,2015-06-01,ANG MO KIO,355000
154382,2015-06-01,ANG MO KIO,355000
154383,2015-06-01,ANG MO KIO,360000
154384,2015-06-01,ANG MO KIO,365000
154385,2015-06-01,ANG MO KIO,370000
154386,2015-06-01,ANG MO KIO,370000
154387,2015-06-01,ANG MO KIO,370000
154388,2015-06-01,ANG MO KIO,372000
154389,2015-06-01,ANG MO KIO,388000
154390,2015-06-01,ANG MO KIO,400000
154391,2015-06-01,ANG MO KIO,442888
154392,2015-06-01,ANG MO KIO,375000
154393,2015-06-01,ANG MO KIO,400000
154394,2015-06-01,ANG MO KIO,405000
154395,2015-06-01,ANG MO KIO,419000
154396,2015-06-01,ANG MO KIO,430000
154397,2015-06-01,ANG MO KIO,433000
154398,2015-06-01,ANG MO KIO,435000
154399,2015-06-01,ANG MO KIO,440000
154400,2015-06-01,ANG MO KIO,443000
154401,2015-06-01,ANG MO KIO,443000
154402,2015-06-01,ANG MO KIO,455000
154403,2015-06-01,ANG MO KIO,457500
154404,2015-06-01,ANG MO KIO,458000
154405,2015-06-01,ANG MO KIO,480000
154406,2015-06-01,ANG MO KIO,528000
154407,2015-06-01,ANG MO KIO,550000
154408,2015-06-01,ANG MO KIO,550000
154409,2015-06-01,ANG MO KIO,590000
154410,2015-06-01,ANG MO KIO,595000
154411,2015-06-01,ANG MO KIO,640000
154412,2015-06-01,ANG MO KIO,650000
154413,2015-06-01,ANG MO KIO,550000
154414,2015-06-01,ANG MO KIO,620000
154415,2015-06-01,ANG MO KIO,625000
154416,2015-06-01,ANG MO KIO,630000
154417,2015-06-01,ANG MO KIO,634500
154418,2015-06-01,ANG MO KIO,635000
154419,2015-06-01,ANG MO KIO,639988
154420,2015-06-01,ANG MO KIO,650000
154421,2015-06-01,ANG MO KIO,660000
154422,2015-06-01,ANG MO KIO,760000
154423,2015-06-01,ANG MO KIO,850000
156010,2015-07-01,ANG MO KIO,255000
156011,2015-07-01,ANG MO KIO,260000
156012,2015-07-01,ANG MO KIO,265000
156013,2015-07-01,ANG MO KIO,278000
156014,2015-07-01,ANG MO KIO,278000
156015,2015-07-01,ANG MO KIO,280000
156016,2015-07-01,ANG MO KIO,282000
156017,2015-07-01,ANG MO KIO,285000
156018,2015-07-01,ANG MO KIO,286000
156019,2015-07-01,ANG MO KIO,288000
156020,2015-07-01,ANG MO KIO,290000
156021,2015-07-01,ANG MO KIO,290000
156022,2015-07-01,ANG MO KIO,290000
156023,2015-07-01,ANG MO KIO,300000
156024,2015-07-01,ANG MO KIO,300000
156025,2015-07-01,ANG MO KIO,300888
156026,2015-07-01,ANG MO KIO,302000
156027,2015-07-01,ANG MO KIO,303000
156028,2015-07-01,ANG MO KIO,305000
156029,2015-07-01,ANG MO KIO,305500
156030,2015-07-01,ANG MO KIO,308000
156031,2015-07-01,ANG MO KIO,310000
156032,2015-07-01,ANG MO KIO,310000
156033,2015-07-01,ANG MO KIO,310000
156034,2015-07-01,ANG MO KIO,310000
156035,2015-07-01,ANG MO KIO,312000
156036,2015-07-01,ANG MO KIO,312000
156037,2015-07-01,ANG MO KIO,312000
156038,2015-07-01,ANG MO KIO,312888
156039,2015-07-01,ANG MO KIO,313000
156040,2015-07-01,ANG MO KIO,315000
156041,2015-07-01,ANG MO KIO,316000
156042,2015-07-01,ANG MO KIO,318000
156043,2015-07-01,ANG MO KIO,320000
156044,2015-07-01,ANG MO KIO,320000
156045,2015-07-01,ANG MO KIO,320000
156046,2015-07-01,ANG MO KIO,324000
156047,2015-07-01,ANG MO KIO,329000
156048,2015-07-01,ANG MO KIO,330000
156049,2015-07-01,ANG MO KIO,331000
156050,2015-07-01,ANG MO KIO,333000
156051,2015-07-01,ANG MO KIO,335000
156052,2015-07-01,ANG MO KIO,335000
156053,2015-07-01,ANG MO KIO,345000
156054,2015-07-01,ANG MO KIO,348000
156055,2015-07-01,ANG MO KIO,348000
156056,2015-07-01,ANG MO KIO,350000
156057,2015-07-01,ANG MO KIO,350888
156058,2015-07-01,ANG MO KIO,360000
156059,2015-07-01,ANG MO KIO,362000
156060,2015-07-01,ANG MO KIO,365000
156061,2015-07-01,ANG MO KIO,365000
156062,2015-07-01,ANG MO KIO,365000
156063,2015-07-01,ANG MO KIO,368000
156064,2015-07-01,ANG MO KIO,370000
156065,2015-07-01,ANG MO KIO,380000
156066,2015-07-01,ANG MO KIO,380000
156067,2015-07-01,ANG MO KIO,385000
156068,2015-07-01,ANG MO KIO,389000
156069,2015-07-01,ANG MO KIO,390000
156070,2015-07-01,ANG MO KIO,395000
156071,2015-07-01,ANG MO KIO,399000
156072,2015-07-01,ANG MO KIO,430000
156073,2015-07-01,ANG MO KIO,480000
156074,2015-07-01,ANG MO KIO,488000
156075,2015-07-01,ANG MO KIO,355000
156076,2015-07-01,ANG MO KIO,410000
156077,2015-07-01,ANG MO KIO,411000
156078,2015-07-01,ANG MO KIO,415000
156079,2015-07-01,ANG MO KIO,415000
156080,2015-07-01,ANG MO KIO,420000
156081,2015-07-01,ANG MO KIO,423000
156082,2015-07-01,ANG MO KIO,425000
156083,2015-07-01,ANG MO KIO,428000
156084,2015-07-01,ANG MO KIO,430000
156085,2015-07-01,ANG MO KIO,435000
156086,2015-07-01,ANG MO KIO,445000
156087,2015-07-01,ANG MO KIO,447000
156088,2015-07-01,ANG MO KIO,449000
156089,2015-07-01,ANG MO KIO,450000
156090,2015-07-01,ANG MO KIO,460000
156091,2015-07-01,ANG MO KIO,470000
156092,2015-07-01,ANG MO KIO,480000
156093,2015-07-01,ANG MO KIO,510000
156094,2015-07-01,ANG MO KIO,515000
156095,2015-07-01,ANG MO KIO,540000
156096,2015-07-01,ANG MO KIO,570000
156097,2015-07-01,ANG MO KIO,620000
156098,2015-07-01,ANG MO KIO,625000
156099,2015-07-01,ANG MO KIO,559000
156100,2015-07-01,ANG MO KIO,560000
156101,2015-07-01,ANG MO KIO,570000
156102,2015-07-01,ANG MO KIO,585000
156103,2015-07-01,ANG MO KIO,590000
156104,2015-07-01,ANG MO KIO,608000
156105,2015-07-01,ANG MO KIO,638000
156106,2015-07-01,ANG MO KIO,645000
156107,2015-07-01,ANG MO KIO,668000
156108,2015-07-01,ANG MO KIO,700000
156109,2015-07-01,ANG MO KIO,700000
156110,2015-07-01,ANG MO KIO,770000
157534,2015-08-01,ANG MO KIO,291000
157535,2015-08-01,ANG MO KIO,291888
157536,2015-08-01,ANG MO KIO,294000
157537,2015-08-01,ANG MO KIO,295000
157538,2015-08-01,ANG MO KIO,300000
157539,2015-08-01,ANG MO KIO,300000
157540,2015-08-01,ANG MO KIO,300000
157541,2015-08-01,ANG MO KIO,305000
157542,2015-08-01,ANG MO KIO,306000
157543,2015-08-01,ANG MO KIO,306988
157544,2015-08-01,ANG MO KIO,307000
157545,2015-08-01,ANG MO KIO,308000
157546,2015-08-01,ANG MO KIO,308000
157547,2015-08-01,ANG MO KIO,310000
157548,2015-08-01,ANG MO KIO,314000
157549,2015-08-01,ANG MO KIO,315000
157550,2015-08-01,ANG MO KIO,315000
157551,2015-08-01,ANG MO KIO,318000
157552,2015-08-01,ANG MO KIO,318000
157553,2015-08-01,ANG MO KIO,318000
157554,2015-08-01,ANG MO KIO,320000
157555,2015-08-01,ANG MO KIO,320000
157556,2015-08-01,ANG MO KIO,320000
157557,2015-08-01,ANG MO KIO,320000
157558,2015-08-01,ANG MO KIO,320000
157559,2015-08-01,ANG MO KIO,320000
157560,2015-08-01,ANG MO KIO,325000
157561,2015-08-01,ANG MO KIO,325000
157562,2015-08-01,ANG MO KIO,326000
157563,2015-08-01,ANG MO KIO,330000
157564,2015-08-01,ANG MO KIO,335000
157565,2015-08-01,ANG MO KIO,338000
157566,2015-08-01,ANG MO KIO,355000
157567,2015-08-01,ANG MO KIO,378000
157568,2015-08-01,ANG MO KIO,380000
157569,2015-08-01,ANG MO KIO,380000
157570,2015-08-01,ANG MO KIO,381000
157571,2015-08-01,ANG MO KIO,387888
157572,2015-08-01,ANG MO KIO,396388
157573,2015-08-01,ANG MO KIO,370000
157574,2015-08-01,ANG MO KIO,380000
157575,2015-08-01,ANG MO KIO,395000
157576,2015-08-01,ANG MO KIO,405000
157577,2015-08-01,ANG MO KIO,410000
157578,2015-08-01,ANG MO KIO,428000
157579,2015-08-01,ANG MO KIO,433000
157580,2015-08-01,ANG MO KIO,442888
157581,2015-08-01,ANG MO KIO,445000
157582,2015-08-01,ANG MO KIO,448000
157583,2015-08-01,ANG MO KIO,460000
157584,2015-08-01,ANG MO KIO,477000
157585,2015-08-01,ANG MO KIO,480000
157586,2015-08-01,ANG MO KIO,485000
157587,2015-08-01,ANG MO KIO,492800
157588,2015-08-01,ANG MO KIO,510000
157589,2015-08-01,ANG MO KIO,520000
157590,2015-08-01,ANG MO KIO,525000
157591,2015-08-01,ANG MO KIO,592000
157592,2015-08-01,ANG MO KIO,640000
157593,2015-08-01,ANG MO KIO,510000
157594,2015-08-01,ANG MO KIO,575000
157595,2015-08-01,ANG MO KIO,580000
157596,2015-08-01,ANG MO KIO,585000
157597,2015-08-01,ANG MO KIO,607000
157598,2015-08-01,ANG MO KIO,640000
157599,2015-08-01,ANG MO KIO,670000
158958,2015-09-01,ANG MO KIO,222000
158959,2015-09-01,ANG MO KIO,275000
158960,2015-09-01,ANG MO KIO,276000
158961,2015-09-01,ANG MO KIO,280000
158962,2015-09-01,ANG MO KIO,285000
158963,2015-09-01,ANG MO KIO,287000
158964,2015-09-01,ANG MO KIO,288000
158965,2015-09-01,ANG MO KIO,290000
158966,2015-09-01,ANG MO KIO,291000
158967,2015-09-01,ANG MO KIO,293888
158968,2015-09-01,ANG MO KIO,298888
158969,2015-09-01,ANG MO KIO,299000
158970,2015-09-01,ANG MO KIO,305000
158971,2015-09-01,ANG MO KIO,306000
158972,2015-09-01,ANG MO KIO,308000
158973,2015-09-01,ANG MO KIO,310000
158974,2015-09-01,ANG MO KIO,312000
158975,2015-09-01,ANG MO KIO,313000
158976,2015-09-01,ANG MO KIO,317000
158977,2015-09-01,ANG MO KIO,321000
158978,2015-09-01,ANG MO KIO,325000
158979,2015-09-01,ANG MO KIO,333000
158980,2015-09-01,ANG MO KIO,335000
158981,2015-09-01,ANG MO KIO,338000
158982,2015-09-01,ANG MO KIO,340000
158983,2015-09-01,ANG MO KIO,345000
158984,2015-09-01,ANG MO KIO,345000
158985,2015-09-01,ANG MO KIO,360000
158986,2015-09-01,ANG MO KIO,364000
158987,2015-09-01,ANG MO KIO,370000
158988,2015-09-01,ANG MO KIO,370000
158989,2015-09-01,ANG MO KIO,375000
158990,2015-09-01,ANG MO KIO,378000
158991,2015-09-01,ANG MO KIO,392000
158992,2015-09-01,ANG MO KIO,398000
158993,2015-09-01,ANG MO KIO,400000
158994,2015-09-01,ANG MO KIO,410000
158995,2015-09-01,ANG MO KIO,430000
158996,2015-09-01,ANG MO KIO,360000
158997,2015-09-01,ANG MO KIO,390000
158998,2015-09-01,ANG MO KIO,413000
158999,2015-09-01,ANG MO KIO,418000
159000,2015-09-01,ANG MO KIO,430000
159001,2015-09-01,ANG MO KIO,434000
159002,2015-09-01,ANG MO KIO,440000
159003,2015-09-01,ANG MO KIO,440000
159004,2015-09-01,ANG MO KIO,440000
159005,2015-09-01,ANG MO KIO,447500
159006,2015-09-01,ANG MO KIO,450000
159007,2015-09-01,ANG MO KIO,455000
159008,2015-09-01,ANG MO KIO,461388
159009,2015-09-01,ANG MO KIO,465000
159010,2015-09-01,ANG MO KIO,468000
159011,2015-09-01,ANG MO KIO,468000
159012,2015-09-01,ANG MO KIO,470000
159013,2015-09-01,ANG MO KIO,471000
159014,2015-09-01,ANG MO KIO,485000
159015,2015-09-01,ANG MO KIO,500000
159016,2015-09-01,ANG MO KIO,505000
159017,2015-09-01,ANG MO KIO,540000
159018,2015-09-01,ANG MO KIO,592000
159019,2015-09-01,ANG MO KIO,625600
159020,2015-09-01,ANG MO KIO,625000
159021,2015-09-01,ANG MO KIO,628000
159022,2015-09-01,ANG MO KIO,638000
159023,2015-09-01,ANG MO KIO,680000
159024,2015-09-01,ANG MO KIO,685000
160430,2015-10-01,ANG MO KIO,240000
160431,2015-10-01,ANG MO KIO,240000
160432,2015-10-01,ANG MO KIO,280000
160433,2015-10-01,ANG MO KIO,280000
160434,2015-10-01,ANG MO KIO,283000
160435,2015-10-01,ANG MO KIO,287000
160436,2015-10-01,ANG MO KIO,290000
160437,2015-10-01,ANG MO KIO,290000
160438,2015-10-01,ANG MO KIO,290888
160439,2015-10-01,ANG MO KIO,292888
160440,2015-10-01,ANG MO KIO,297000
160441,2015-10-01,ANG MO KIO,298000
160442,2015-10-01,ANG MO KIO,298000
160443,2015-10-01,ANG MO KIO,299000
160444,2015-10-01,ANG MO KIO,300000
160445,2015-10-01,ANG MO KIO,300000
160446,2015-10-01,ANG MO KIO,301000
160447,2015-10-01,ANG MO KIO,302000
160448,2015-10-01,ANG MO KIO,302888
160449,2015-10-01,ANG MO KIO,305000
160450,2015-10-01,ANG MO KIO,308888
160451,2015-10-01,ANG MO KIO,310000
160452,2015-10-01,ANG MO KIO,310000
160453,2015-10-01,ANG MO KIO,312000
160454,2015-10-01,ANG MO KIO,315888
160455,2015-10-01,ANG MO KIO,316000
160456,2015-10-01,ANG MO KIO,317000
160457,2015-10-01,ANG MO KIO,318000
160458,2015-10-01,ANG MO KIO,320000
160459,2015-10-01,ANG MO KIO,320000
160460,2015-10-01,ANG MO KIO,320000
160461,2015-10-01,ANG MO KIO,320000
160462,2015-10-01,ANG MO KIO,325000
160463,2015-10-01,ANG MO KIO,325000
160464,2015-10-01,ANG MO KIO,325000
160465,2015-10-01,ANG MO KIO,328000
160466,2015-10-01,ANG MO KIO,330000
160467,2015-10-01,ANG MO KIO,334000
160468,2015-10-01,ANG MO KIO,335000
160469,2015-10-01,ANG MO KIO,336800
160470,2015-10-01,ANG MO KIO,337088
160471,2015-10-01,ANG MO KIO,345000
160472,2015-10-01,ANG MO KIO,348000
160473,2015-10-01,ANG MO KIO,348000
160474,2015-10-01,ANG MO KIO,348000
160475,2015-10-01,ANG MO KIO,352000
160476,2015-10-01,ANG MO KIO,356000
160477,2015-10-01,ANG MO KIO,358000
160478,2015-10-01,ANG MO KIO,362000
160479,2015-10-01,ANG MO KIO,365000
160480,2015-10-01,ANG MO KIO,375000
160481,2015-10-01,ANG MO KIO,375888
160482,2015-10-01,ANG MO KIO,380000
160483,2015-10-01,ANG MO KIO,385000
160484,2015-10-01,ANG MO KIO,397000
160485,2015-10-01,ANG MO KIO,412000
160486,2015-10-01,ANG MO KIO,415000
160487,2015-10-01,ANG MO KIO,420000
160488,2015-10-01,ANG MO KIO,423000
160489,2015-10-01,ANG MO KIO,425000
160490,2015-10-01,ANG MO KIO,425888
160491,2015-10-01,ANG MO KIO,428000
160492,2015-10-01,ANG MO KIO,430000
160493,2015-10-01,ANG MO KIO,445000
160494,2015-10-01,ANG MO KIO,455888
160495,2015-10-01,ANG MO KIO,462000
160496,2015-10-01,ANG MO KIO,463000
160497,2015-10-01,ANG MO KIO,465000
160498,2015-10-01,ANG MO KIO,470000
160499,2015-10-01,ANG MO KIO,550000
160500,2015-10-01,ANG MO KIO,550000
160501,2015-10-01,ANG MO KIO,600000
160502,2015-10-01,ANG MO KIO,518000
160503,2015-10-01,ANG MO KIO,633888
160504,2015-10-01,ANG MO KIO,648000
160505,2015-10-01,ANG MO KIO,670000
160506,2015-10-01,ANG MO KIO,680000
160507,2015-10-01,ANG MO KIO,739339
160508,2015-10-01,ANG MO KIO,818000
160509,2015-10-01,ANG MO KIO,800000
162159,2015-11-01,ANG MO KIO,240000
162160,2015-11-01,ANG MO KIO,240000
162161,2015-11-01,ANG MO KIO,270000
162162,2015-11-01,ANG MO KIO,278000
162163,2015-11-01,ANG MO KIO,285000
162164,2015-11-01,ANG MO KIO,285000
162165,2015-11-01,ANG MO KIO,285000
162166,2015-11-01,ANG MO KIO,290000
162167,2015-11-01,ANG MO KIO,290000
162168,2015-11-01,ANG MO KIO,290000
162169,2015-11-01,ANG MO KIO,290000
162170,2015-11-01,ANG MO KIO,292000
162171,2015-11-01,ANG MO KIO,295000
162172,2015-11-01,ANG MO KIO,300000
162173,2015-11-01,ANG MO KIO,300000
162174,2015-11-01,ANG MO KIO,305000
162175,2015-11-01,ANG MO KIO,305000
162176,2015-11-01,ANG MO KIO,305000
162177,2015-11-01,ANG MO KIO,308000
162178,2015-11-01,ANG MO KIO,309000
162179,2015-11-01,ANG MO KIO,310000
162180,2015-11-01,ANG MO KIO,310000
162181,2015-11-01,ANG MO KIO,318000
162182,2015-11-01,ANG MO KIO,320000
162183,2015-11-01,ANG MO KIO,325000
162184,2015-11-01,ANG MO KIO,325000
162185,2015-11-01,ANG MO KIO,328000
162186,2015-11-01,ANG MO KIO,328000
162187,2015-11-01,ANG MO KIO,328000
162188,2015-11-01,ANG MO KIO,330000
162189,2015-11-01,ANG MO KIO,330000
162190,2015-11-01,ANG MO KIO,335000
162191,2015-11-01,ANG MO KIO,335000
162192,2015-11-01,ANG MO KIO,336000
162193,2015-11-01,ANG MO KIO,340000
162194,2015-11-01,ANG MO KIO,343888
162195,2015-11-01,ANG MO KIO,348000
162196,2015-11-01,ANG MO KIO,356888
162197,2015-11-01,ANG MO KIO,375000
162198,2015-11-01,ANG MO KIO,380000
162199,2015-11-01,ANG MO KIO,380000
162200,2015-11-01,ANG MO KIO,390000
162201,2015-11-01,ANG MO KIO,392000
162202,2015-11-01,ANG MO KIO,400000
162203,2015-11-01,ANG MO KIO,402888
162204,2015-11-01,ANG MO KIO,418000
162205,2015-11-01,ANG MO KIO,355000
162206,2015-11-01,ANG MO KIO,407000
162207,2015-11-01,ANG MO KIO,420000
162208,2015-11-01,ANG MO KIO,420000
162209,2015-11-01,ANG MO KIO,435000
162210,2015-11-01,ANG MO KIO,438000
162211,2015-11-01,ANG MO KIO,441500
162212,2015-11-01,ANG MO KIO,445000
162213,2015-11-01,ANG MO KIO,445000
162214,2015-11-01,ANG MO KIO,460000
162215,2015-11-01,ANG MO KIO,468000
162216,2015-11-01,ANG MO KIO,480000
162217,2015-11-01,ANG MO KIO,480000
162218,2015-11-01,ANG MO KIO,488888
162219,2015-11-01,ANG MO KIO,490000
162220,2015-11-01,ANG MO KIO,500000
162221,2015-11-01,ANG MO KIO,500000
162222,2015-11-01,ANG MO KIO,526800
162223,2015-11-01,ANG MO KIO,540000
162224,2015-11-01,ANG MO KIO,560000
162225,2015-11-01,ANG MO KIO,570000
162226,2015-11-01,ANG MO KIO,615000
162227,2015-11-01,ANG MO KIO,620000
162228,2015-11-01,ANG MO KIO,580000
162229,2015-11-01,ANG MO KIO,590000
162230,2015-11-01,ANG MO KIO,600000
162231,2015-11-01,ANG MO KIO,700000
163607,2015-12-01,ANG MO KIO,220000
163608,2015-12-01,ANG MO KIO,305000
163609,2015-12-01,ANG MO KIO,315000
163610,2015-12-01,ANG MO KIO,418888
163611,2015-12-01,ANG MO KIO,262800
163612,2015-12-01,ANG MO KIO,293000
163613,2015-12-01,ANG MO KIO,310000
163614,2015-12-01,ANG MO KIO,308888
163615,2015-12-01,ANG MO KIO,373000
163616,2015-12-01,ANG MO KIO,308000
163617,2015-12-01,ANG MO KIO,325000
163618,2015-12-01,ANG MO KIO,314888
163619,2015-12-01,ANG MO KIO,282000
163620,2015-12-01,ANG MO KIO,380000
163621,2015-12-01,ANG MO KIO,337000
163622,2015-12-01,ANG MO KIO,328000
163623,2015-12-01,ANG MO KIO,285000
163624,2015-12-01,ANG MO KIO,305000
163625,2015-12-01,ANG MO KIO,400000
163626,2015-12-01,ANG MO KIO,295000
163627,2015-12-01,ANG MO KIO,385000
163628,2015-12-01,ANG MO KIO,388000
163629,2015-12-01,ANG MO KIO,350000
163630,2015-12-01,ANG MO KIO,325000
163631,2015-12-01,ANG MO KIO,338000
163632,2015-12-01,ANG MO KIO,390000
163633,2015-12-01,ANG MO KIO,368000
163634,2015-12-01,ANG MO KIO,350000
163635,2015-12-01,ANG MO KIO,280000
163636,2015-12-01,ANG MO KIO,333888
163637,2015-12-01,ANG MO KIO,275000
163638,2015-12-01,ANG MO KIO,312000
163639,2015-12-01,ANG MO KIO,355000
163640,2015-12-01,ANG MO KIO,305000
163641,2015-12-01,ANG MO KIO,352000
163642,2015-12-01,ANG MO KIO,290000
163643,2015-12-01,ANG MO KIO,303888
163644,2015-12-01,ANG MO KIO,343000
163645,2015-12-01,ANG MO KIO,315000
163646,2015-12-01,ANG MO KIO,299888
163647,2015-12-01,ANG MO KIO,300000
163648,2015-12-01,ANG MO KIO,282000
163649,2015-12-01,ANG MO KIO,520000
163650,2015-12-01,ANG MO KIO,500000
163651,2015-12-01,ANG MO KIO,485000
163652,2015-12-01,ANG MO KIO,466500
163653,2015-12-01,ANG MO KIO,460000
163654,2015-12-01,ANG MO KIO,410000
163655,2015-12-01,ANG MO KIO,490000
163656,2015-12-01,ANG MO KIO,445000
163657,2015-12-01,ANG MO KIO,430800
163658,2015-12-01,ANG MO KIO,443000
163659,2015-12-01,ANG MO KIO,465000
163660,2015-12-01,ANG MO KIO,445000
163661,2015-12-01,ANG MO KIO,515000
163662,2015-12-01,ANG MO KIO,618000
163663,2015-12-01,ANG MO KIO,600000
163664,2015-12-01,ANG MO KIO,528000
163665,2015-12-01,ANG MO KIO,510000
163666,2015-12-01,ANG MO KIO,568000
163667,2015-12-01,ANG MO KIO,642000
163668,2015-12-01,ANG MO KIO,620000
163669,2015-12-01,ANG MO KIO,615000
163670,2015-12-01,ANG MO KIO,758888
163671,2015-12-01,ANG MO KIO,610000
163672,2015-12-01,ANG MO KIO,720000
163673,2015-12-01,ANG MO KIO,760000
164991,2016-01-01,ANG MO KIO,230000
164992,2016-01-01,ANG MO KIO,240000
164993,2016-01-01,ANG MO KIO,276000
164994,2016-01-01,ANG MO KIO,280000
164995,2016-01-01,ANG MO KIO,285000
164996,2016-01-01,ANG MO KIO,285000
164997,2016-01-01,ANG MO KIO,288000
164998,2016-01-01,ANG MO KIO,288888
164999,2016-01-01,ANG MO KIO,296000
